"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","CANCELLED","CANCELLATION_CODE","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FlightDate","DepartureHour"
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5611,11066,"CMH",12478,"JFK",1131,1124,-7,0,0,-1,9,1133,1252,8,1340,1300,-40,0,0,-2,0,"",79,483,NA,NA,NA,NA,NA,2023-12-09,11
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5648,11066,"CMH",12478,"JFK",1631,1646,15,15,1,1,20,1706,1831,10,1845,1841,-4,0,0,-1,0,"",85,483,NA,NA,NA,NA,NA,2023-12-09,16
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5658,11066,"CMH",12478,"JFK",650,645,-5,0,0,-1,15,700,821,34,905,855,-10,0,0,-1,0,"",81,483,NA,NA,NA,NA,NA,2023-12-09,6
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5702,11066,"CMH",10721,"BOS",1300,1251,-9,0,0,-1,13,1304,1431,6,1457,1437,-20,0,0,-2,0,"",87,640,NA,NA,NA,NA,NA,2023-12-09,13
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5729,11066,"CMH",12953,"LGA",1415,1515,60,60,1,4,11,1526,1643,7,1609,1650,41,41,1,2,0,"",77,479,41,0,0,0,0,2023-12-09,14
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5769,11066,"CMH",12953,"LGA",729,720,-9,0,0,-1,15,735,903,7,929,910,-19,0,0,-2,0,"",88,479,NA,NA,NA,NA,NA,2023-12-09,7
2023,12,9,6,"12/9/2023 12:00:00 AM","YX",5771,11066,"CMH",10721,"BOS",800,755,-5,0,0,-1,9,804,929,9,958,938,-20,0,0,-2,0,"",85,640,NA,NA,NA,NA,NA,2023-12-09,8
2023,12,10,7,"12/10/2023 12:00:00 AM","9E",5480,11066,"CMH",12953,"LGA",1345,1340,-5,0,0,-1,10,1350,1516,10,1539,1526,-13,0,0,-1,0,"",86,479,NA,NA,NA,NA,NA,2023-12-10,13
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",1492,11066,"CMH",11298,"DFW",1757,1758,1,1,0,0,14,1812,1938,16,2000,1954,-6,0,0,-1,0,"",146,926,NA,NA,NA,NA,NA,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",1568,11066,"CMH",11298,"DFW",1259,1254,-5,0,0,-1,12,1306,1418,12,1502,1430,-32,0,0,-2,0,"",132,926,NA,NA,NA,NA,NA,2023-12-10,12
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",1583,11066,"CMH",11298,"DFW",700,700,0,0,0,0,23,723,845,10,915,855,-20,0,0,-2,0,"",142,926,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",1958,11066,"CMH",14107,"PHX",720,715,-5,0,0,-1,16,731,924,10,1001,934,-27,0,0,-2,0,"",233,1670,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",2900,11066,"CMH",14107,"PHX",1804,1802,-2,0,0,-1,12,1814,2000,4,2025,2004,-21,0,0,-2,0,"",226,1670,NA,NA,NA,NA,NA,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",840,11066,"CMH",14100,"PHL",1307,1301,-6,0,0,-1,13,1314,1423,5,1434,1428,-6,0,0,-1,0,"",69,406,NA,NA,NA,NA,NA,2023-12-10,13
2023,12,10,7,"12/10/2023 12:00:00 AM","AA",848,11066,"CMH",11057,"CLT",650,648,-2,0,0,-1,31,719,826,7,827,833,6,6,0,0,0,"",67,347,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","AS",345,11066,"CMH",14747,"SEA",1859,1912,13,13,0,0,29,1941,2110,19,2121,2129,8,8,0,0,0,"",269,2016,NA,NA,NA,NA,NA,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2153,11066,"CMH",11433,"DTW",600,555,-5,0,0,-1,11,606,636,8,707,644,-23,0,0,-2,0,"",30,155,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2200,11066,"CMH",10397,"ATL",1247,1243,-4,0,0,-1,11,1254,1416,7,1430,1423,-7,0,0,-1,0,"",82,447,NA,NA,NA,NA,NA,2023-12-10,12
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2244,11066,"CMH",10397,"ATL",1620,1618,-2,0,0,-1,10,1628,1747,6,1804,1753,-11,0,0,-1,0,"",79,447,NA,NA,NA,NA,NA,2023-12-10,16
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2469,11066,"CMH",10397,"ATL",615,614,-1,0,0,-1,12,626,756,8,757,804,7,7,0,0,0,"",90,447,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2526,11066,"CMH",13487,"MSP",635,632,-3,0,0,-1,13,645,715,7,743,722,-21,0,0,-2,0,"",90,626,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2767,11066,"CMH",10397,"ATL",720,715,-5,0,0,-1,18,733,851,7,905,858,-7,0,0,-1,0,"",78,447,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",2890,11066,"CMH",10397,"ATL",1959,1958,-1,0,0,-1,11,2009,2131,7,2144,2138,-6,0,0,-1,0,"",82,447,NA,NA,NA,NA,NA,2023-12-10,19
2023,12,10,7,"12/10/2023 12:00:00 AM","DL",819,11066,"CMH",10397,"ATL",953,950,-3,0,0,-1,8,958,1113,4,1140,1117,-23,0,0,-2,0,"",75,447,NA,NA,NA,NA,NA,2023-12-10,9
2023,12,10,7,"12/10/2023 12:00:00 AM","F9",1886,11066,"CMH",13204,"MCO",2047,2047,0,0,0,0,13,2100,2313,16,2320,2329,9,9,0,0,0,"",133,802,NA,NA,NA,NA,NA,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","F9",4575,11066,"CMH",11292,"DEN",1148,1136,-12,0,0,-1,13,1149,1241,10,1317,1251,-26,0,0,-2,0,"",172,1154,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","G7",4406,11066,"CMH",11618,"EWR",1103,1104,1,1,0,0,28,1132,1241,7,1259,1248,-11,0,0,-1,0,"",69,463,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3435,11066,"CMH",11278,"DCA",937,934,-3,0,0,-1,26,1000,1133,5,1100,1138,38,38,1,2,0,"",93,323,0,0,38,0,0,2023-12-10,9
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3524,11066,"CMH",11298,"DFW",520,544,24,24,1,1,11,555,730,5,726,735,9,9,0,0,0,"",155,926,NA,NA,NA,NA,NA,2023-12-10,5
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3572,11066,"CMH",13930,"ORD",829,825,-4,0,0,-1,13,838,827,36,905,903,-2,0,0,-1,0,"",49,296,NA,NA,NA,NA,NA,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3667,11066,"CMH",13303,"MIA",635,632,-3,0,0,-1,15,647,911,5,923,916,-7,0,0,-1,0,"",144,990,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3727,11066,"CMH",10721,"BOS",2040,2133,53,53,1,3,22,2155,2321,6,2230,2327,57,57,1,3,0,"",86,640,0,0,4,0,53,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3773,11066,"CMH",13303,"MIA",825,830,5,5,0,0,13,843,1112,3,1113,1115,2,2,0,0,0,"",149,990,NA,NA,NA,NA,NA,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3816,11066,"CMH",11278,"DCA",1733,1832,59,59,1,3,33,1905,2021,4,1856,2025,89,89,1,5,0,"",76,323,1,0,30,0,58,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3903,11066,"CMH",13303,"MIA",1918,1915,-3,0,0,-1,17,1932,2231,25,2203,2256,53,53,1,3,0,"",179,990,0,0,53,0,0,2023-12-10,19
2023,12,10,7,"12/10/2023 12:00:00 AM","MQ",3942,11066,"CMH",13930,"ORD",705,700,-5,0,0,-1,13,713,705,12,741,717,-24,0,0,-2,0,"",52,296,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",1217,11066,"CMH",13204,"MCO",525,515,-10,0,0,-1,12,527,728,8,755,736,-19,0,0,-2,0,"",121,802,NA,NA,NA,NA,NA,2023-12-10,5
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",1742,11066,"CMH",14635,"RSW",1905,1958,53,53,1,3,9,2007,2244,6,2130,2250,80,80,1,5,0,"",157,930,0,0,27,0,53,2023-12-10,19
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",205,11066,"CMH",12889,"LAS",1500,1600,60,60,1,4,12,1612,1712,5,1641,1717,36,36,1,2,0,"",240,1771,36,0,0,0,0,2023-12-10,15
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",445,11066,"CMH",11697,"FLL",710,710,0,0,0,0,10,720,937,19,958,956,-2,0,0,-1,0,"",137,973,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",577,11066,"CMH",11697,"FLL",1038,1115,37,37,1,2,21,1136,1402,8,1323,1410,47,47,1,3,0,"",146,973,0,0,47,0,0,2023-12-10,10
2023,12,10,7,"12/10/2023 12:00:00 AM","NK",889,11066,"CMH",12892,"LAX",1405,1404,-1,0,0,-1,9,1413,1542,5,1620,1547,-33,0,0,-2,0,"",269,1995,NA,NA,NA,NA,NA,2023-12-10,14
2023,12,10,7,"12/10/2023 12:00:00 AM","OH",5040,11066,"CMH",11057,"CLT",749,743,-6,0,0,-1,30,813,914,24,924,938,14,14,0,0,0,"",61,347,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","OH",5459,11066,"CMH",11057,"CLT",1805,1753,-12,0,0,-1,17,1810,1921,17,1940,1938,-2,0,0,-1,0,"",71,347,NA,NA,NA,NA,NA,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","OH",5504,11066,"CMH",11057,"CLT",1555,1550,-5,0,0,-1,18,1608,1713,32,1730,1745,15,15,1,1,0,"",65,347,0,0,15,0,0,2023-12-10,15
2023,12,10,7,"12/10/2023 12:00:00 AM","OH",5505,11066,"CMH",11057,"CLT",1125,1125,0,0,0,0,15,1140,1244,13,1300,1257,-3,0,0,-1,0,"",64,347,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",3715,11066,"CMH",13487,"MSP",1407,1402,-5,0,0,-1,9,1411,1438,8,1521,1446,-35,0,0,-2,0,"",87,626,NA,NA,NA,NA,NA,2023-12-10,14
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",3879,11066,"CMH",13487,"MSP",1136,1200,24,24,1,1,13,1213,1300,4,1254,1304,10,10,0,0,0,"",107,626,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",4018,11066,"CMH",11433,"DTW",1028,1021,-7,0,0,-1,12,1033,1114,6,1136,1120,-16,0,0,-2,0,"",41,155,NA,NA,NA,NA,NA,2023-12-10,10
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",4056,11066,"CMH",11433,"DTW",1805,1758,-7,0,0,-1,14,1812,1855,8,1913,1903,-10,0,0,-1,0,"",43,155,NA,NA,NA,NA,NA,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",4094,11066,"CMH",13487,"MSP",1917,1913,-4,0,0,-1,8,1921,1958,26,2038,2024,-14,0,0,-1,0,"",97,626,NA,NA,NA,NA,NA,2023-12-10,19
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",4097,11066,"CMH",11433,"DTW",1417,1411,-6,0,0,-1,8,1419,1456,5,1520,1501,-19,0,0,-2,0,"",37,155,NA,NA,NA,NA,NA,2023-12-10,14
2023,12,10,7,"12/10/2023 12:00:00 AM","OO",5381,11066,"CMH",13930,"ORD",1412,1418,6,6,0,0,8,1426,1417,7,1441,1424,-17,0,0,-2,0,"",51,296,NA,NA,NA,NA,NA,2023-12-10,14
2023,12,10,7,"12/10/2023 12:00:00 AM","PT",5747,11066,"CMH",14100,"PHL",1615,1601,-14,0,0,-1,38,1639,1754,10,1749,1804,15,15,1,1,0,"",75,406,0,0,15,0,0,2023-12-10,16
2023,12,10,7,"12/10/2023 12:00:00 AM","PT",5867,11066,"CMH",13930,"ORD",1709,1659,-10,0,0,-1,14,1713,1707,11,1747,1718,-29,0,0,-2,0,"",54,296,NA,NA,NA,NA,NA,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",1263,11066,"CMH",11292,"DEN",1630,1643,13,13,0,0,21,1704,1748,9,1752,1757,5,5,0,0,0,"",164,1154,NA,NA,NA,NA,NA,2023-12-10,16
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",2205,11066,"CMH",12266,"IAH",615,612,-3,0,0,-1,11,623,801,4,814,805,-9,0,0,-1,0,"",158,986,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",289,11066,"CMH",13930,"ORD",715,713,-2,0,0,-1,15,728,719,17,739,736,-3,0,0,-1,0,"",51,296,NA,NA,NA,NA,NA,2023-12-10,7
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",439,11066,"CMH",13930,"ORD",1111,1156,45,45,1,3,9,1205,1153,4,1135,1157,22,22,1,1,0,"",48,296,8,0,0,0,14,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",672,11066,"CMH",14771,"SFO",1525,1551,26,26,1,1,14,1605,1803,7,1749,1810,21,21,1,1,0,"",298,2120,21,0,0,0,0,2023-12-10,15
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",736,11066,"CMH",12266,"IAH",1700,1703,3,3,0,0,8,1711,1832,6,1858,1838,-20,0,0,-2,0,"",141,986,NA,NA,NA,NA,NA,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",738,11066,"CMH",11292,"DEN",845,839,-6,0,0,-1,10,849,933,16,1007,949,-18,0,0,-2,0,"",164,1154,NA,NA,NA,NA,NA,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","UA",740,11066,"CMH",13930,"ORD",1810,2236,266,266,1,12,18,2254,2242,7,1834,2249,255,255,1,12,0,"",48,296,1,0,0,0,254,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1120,11066,"CMH",13232,"MDW",1040,1034,-6,0,0,-1,8,1042,1032,4,1055,1036,-19,0,0,-2,0,"",50,283,NA,NA,NA,NA,NA,2023-12-10,10
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1161,11066,"CMH",11292,"DEN",1315,1329,14,14,0,0,10,1339,1437,7,1435,1444,9,9,0,0,0,"",178,1154,NA,NA,NA,NA,NA,2023-12-10,13
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1286,11066,"CMH",10397,"ATL",810,806,-4,0,0,-1,21,827,948,8,945,956,11,11,0,0,0,"",81,447,NA,NA,NA,NA,NA,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1297,11066,"CMH",13232,"MDW",1505,1519,14,14,0,0,6,1525,1510,4,1520,1514,-6,0,0,-1,0,"",45,283,NA,NA,NA,NA,NA,2023-12-10,15
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1330,11066,"CMH",10693,"BNA",650,641,-9,0,0,-1,9,650,656,4,720,700,-20,0,0,-2,0,"",66,337,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1420,11066,"CMH",14107,"PHX",500,453,-7,0,0,-1,10,503,657,6,730,703,-27,0,0,-2,0,"",234,1670,NA,NA,NA,NA,NA,2023-12-10,5
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1433,11066,"CMH",12191,"HOU",1100,1104,4,4,0,0,8,1112,1301,3,1255,1304,9,9,0,0,0,"",169,1000,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1504,11066,"CMH",11278,"DCA",1345,1348,3,3,0,0,18,1406,1457,6,1500,1503,3,3,0,0,0,"",51,323,NA,NA,NA,NA,NA,2023-12-10,13
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1534,11066,"CMH",10821,"BWI",1250,1314,24,24,1,1,6,1320,1413,4,1405,1417,12,12,0,0,0,"",53,337,NA,NA,NA,NA,NA,2023-12-10,12
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1572,11066,"CMH",10397,"ATL",1425,1422,-3,0,0,-1,9,1431,1556,7,1600,1603,3,3,0,0,0,"",85,447,NA,NA,NA,NA,NA,2023-12-10,14
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1637,11066,"CMH",10397,"ATL",1845,1840,-5,0,0,-1,7,1847,2014,10,2020,2024,4,4,0,0,0,"",87,447,NA,NA,NA,NA,NA,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",1880,11066,"CMH",10423,"AUS",1130,1124,-6,0,0,-1,9,1133,1309,3,1330,1312,-18,0,0,-2,0,"",156,1073,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",2280,11066,"CMH",11292,"DEN",1930,1928,-2,0,0,-1,8,1936,2023,6,2050,2029,-21,0,0,-2,0,"",167,1154,NA,NA,NA,NA,NA,2023-12-10,19
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",2574,11066,"CMH",12889,"LAS",1740,1735,-5,0,0,-1,20,1755,1900,5,1920,1905,-15,0,0,-1,0,"",245,1771,NA,NA,NA,NA,NA,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",2607,11066,"CMH",15304,"TPA",2030,2051,21,21,1,1,7,2058,2314,5,2245,2319,34,34,1,2,0,"",136,829,0,0,13,0,21,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",268,11066,"CMH",13232,"MDW",635,633,-2,0,0,-1,9,642,632,6,700,638,-22,0,0,-2,0,"",50,283,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",2901,11066,"CMH",13204,"MCO",1100,1223,83,83,1,5,23,1246,1448,7,1320,1455,95,95,1,6,0,"",122,802,0,0,95,0,0,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",2955,11066,"CMH",11259,"DAL",1540,1818,158,158,1,10,17,1835,1944,4,1725,1948,143,143,1,9,0,"",129,919,8,0,0,0,135,2023-12-10,15
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",298,11066,"CMH",11697,"FLL",1155,1155,0,0,0,0,16,1211,1434,5,1430,1439,9,9,0,0,0,"",143,973,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3191,11066,"CMH",11292,"DEN",515,508,-7,0,0,-1,9,517,557,8,635,605,-30,0,0,-2,0,"",160,1154,NA,NA,NA,NA,NA,2023-12-10,5
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3192,11066,"CMH",10693,"BNA",2045,2048,3,3,0,0,8,2056,2056,4,2105,2100,-5,0,0,-1,0,"",60,337,NA,NA,NA,NA,NA,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3200,11066,"CMH",14635,"RSW",855,950,55,55,1,3,20,1010,1223,3,1125,1226,61,61,1,4,0,"",133,930,0,0,61,0,0,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3231,11066,"CMH",15016,"STL",2005,2043,38,38,1,2,10,2053,2054,5,2035,2059,24,24,1,1,0,"",61,409,0,0,0,0,24,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3592,11066,"CMH",13204,"MCO",525,523,-2,0,0,-1,9,532,738,20,745,758,13,13,0,0,0,"",126,802,NA,NA,NA,NA,NA,2023-12-10,5
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3617,11066,"CMH",15304,"TPA",840,911,31,31,1,2,10,921,1129,4,1055,1133,38,38,1,2,0,"",128,829,0,0,38,0,0,2023-12-10,8
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3698,11066,"CMH",13204,"MCO",2055,2255,120,120,1,8,17,2312,112,6,2310,118,128,128,1,8,0,"",120,802,0,0,8,0,120,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",3747,11066,"CMH",13204,"MCO",1800,1834,34,34,1,2,12,1846,2106,22,2020,2128,68,68,1,4,0,"",140,802,0,0,34,0,34,2023-12-10,18
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",485,11066,"CMH",15016,"STL",915,907,-8,0,0,-1,8,915,925,4,945,929,-16,0,0,-2,0,"",70,409,NA,NA,NA,NA,NA,2023-12-10,9
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",554,11066,"CMH",13232,"MDW",2025,2155,90,90,1,6,8,2203,2153,7,2040,2200,80,80,1,5,0,"",50,283,0,0,0,0,80,2023-12-10,20
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",578,11066,"CMH",12889,"LAS",1110,1121,11,11,0,0,9,1130,1236,5,1245,1241,-4,0,0,-1,0,"",246,1771,NA,NA,NA,NA,NA,2023-12-10,11
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",712,11066,"CMH",14635,"RSW",1735,1813,38,38,1,2,9,1822,2057,5,2005,2102,57,57,1,3,0,"",155,930,0,0,50,0,7,2023-12-10,17
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",872,11066,"CMH",10821,"BWI",625,622,-3,0,0,-1,9,631,729,3,745,732,-13,0,0,-1,0,"",58,337,NA,NA,NA,NA,NA,2023-12-10,6
2023,12,10,7,"12/10/2023 12:00:00 AM","WN",874,11066,"CMH",10821,"BWI",1650,1657,7,7,0,0,10,1707,1806,6,1810,1812,2,2,0,0,0,"",59,337,NA,NA,NA,NA,NA,2023-12-10,16
